Railroad,Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
USA1,'365115359900,MO_VEH,S03012019E03312019,4600,5014,5364.98,5418.6298,5743.747588,6260.684871
USA1,'519965380000,AG_FOOD,S05012019E05312019,10736,11702.24,12053.3072,12655.97256,13162.21146,14083.56626
USA1,'359900461417,CHEM_PET,S04012019E04302019,800,824,906.4,924.528,970.7544,999.877032
USA1,'206297491200,CHEM_PET,S07012019E07312019,2400,2568,2670.72,2804.256,2888.38368,3321.641232
USA1,'484040439930,FOR_PROD,S03012019E03312019,3920,4508,4868.64,4868.64,4966.0128,5065.333056
USA1,'840576849687,AG_FOOD,S04012019E04302019,75460,79987.6,79987.6,82387.228,82387.228,93921.43992
USA1,'549243674720,AG_FOOD,S09012019E09302019,25300,26312,28153.84,28716.9168,29865.59347,30462.90534
USA1,'549268854111,AG_FOOD,S01012019E01312019,5232,5545.92,5823.216,6114.3768,6481.239408,6675.67659
USA1,'689100779556,CHEM_PET,S11012019E11302019,3920,4194.4,4446.064,4490.52464,4715.050872,5139.40545
USA1,'668100875640,IM,S05012019E05312019,8800,10032,10934.88,10934.88,11481.624,13203.8676
USA1,'344900442640,CHEM_PET,S02012019E02282019,9408,9690.24,9787.1424,9787.1424,10472.24237,10681.68722
USA1,'696900774900,MO_VEH,S04012019E04302019,800,864,933.12,933.12,989.1072,1097.908992
USA1,'396640318116,MO_VEH,S05012019E05312019,1840,2079.2,2162.368,2183.99168,2358.711014,2405.885235
USA1,'684441684735,CHEM_PET,S10012019E10312019,7720,8646.4,8905.792,9083.90784,9810.620467,11282.21354
USA1,'846200849990,CHEM_PET,S09012019E09302019,3800,4256,4596.48,4826.304,5115.88224,5525.152819
USA1,'522530848144,AG_FOOD,S04012019E04302019,25780,26811.2,26811.2,27883.648,28720.15744,29581.76216
USA1,'173360380000,CHEM_PET,S10012019E10312019,400,420,428.4,445.536,485.63424,495.3469248
USA1,'269265265331,COAL,S10012019E10312019,22714,23168.28,24790.0596,25037.9602,27541.75622,30571.3494
USA1,'797163881525,CHEM_PET,S06012019E06302019,3040,3192,3319.68,3419.2704,3590.23392,3913.354973
USA1,'467450285861,AG_FOOD,S10012019E10312019,3800,3800,4180,4389,4564.56,4884.0792
USA1,'380000234000,IM,S01012019E01312019,6000,6180,6798,7137.9,7137.9,7780.311
USA1,'566900318342,CHEM_PET,S07012019E07312019,1200,1272,1399.2,1469.16,1557.3096,1790.90604
USA1,'492171647000,CHEM_PET,S12012019E12312019,7760,8924,9013.24,9103.3724,9922.675916,9922.675916
USA1,'396640198717,CHEM_PET,S05012019E05312019,7120,7760.8,8304.056,8387.09656,9058.064285,9692.128785
USA1,'380000252250,AG_FOOD,S08012019E08312019,11104,11881.28,12237.7184,12727.22714,13618.13304,14162.85836
USA1,'458851461050,NONMET_PRO,S05012019E05312019,11088,11420.64,11763.2592,12233.78957,12723.14115,14249.91809
USA1,'380000845200,IM,S06012019E06302019,13520,13790.4,13790.4,14204.112,14488.19424,16661.42338
USA1,'656526581520,FOR_PROD,S08012019E08312019,3280,3640.8,3677.208,3824.29632,4130.240026,4708.473629
USA1,'519164504450,CHEM_PET,S03012019E03312019,3108,3356.64,3558.0384,3558.0384,3878.261856,4188.522804
USA1,'414447566900,FOR_PROD,S11012019E11302019,4400,4796,5131.72,5336.9888,5603.83824,5996.106917
USA1,'379126379164,COAL,S06012019E06302019,28682,28682,29542.46,30724.1584,32260.36632,34841.19563
USA1,'647000413940,CHEM_PET,S04012019E04302019,3800,4028,4108.56,4231.8168,4570.362144,5255.916466
USA1,'684587684779,CHEM_PET,S08012019E08312019,3520,3590.4,3877.632,4032.73728,4073.064653,4317.448532
USA1,'461450457213,CHEM_PET,S02012019E02282019,3440,3852.8,4122.496,4328.6208,4545.05184,4726.853914
USA1,'382867729177,NONMET_PRO,S01012019E01312019,34575,34575,35266.5,36677.16,40344.876,45993.15864
USA1,'264600472600,OTHER,S01012019E01312019,7200,7272,7490.16,7864.668,8415.19476,9677.473974
USA1,'387859369140,AG_FOOD,S04012019E04302019,18800,19176,19943.04,19943.04,20541.3312,22595.46432
USA1,'208730344186,MET_ORE,S07012019E07312019,3680,3864,3864,3941.28,3980.6928,4219.534368
USA1,'504450875640,IM,S12012019E12312019,880,915.2,960.96,980.1792,1009.584576,1009.584576
USA1,'345237318100,MO_VEH,S12012019E12312019,1640,1672.8,1672.8,1689.528,1790.89968,1844.62667
USA1,'583628472600,AG_FOOD,S07012019E07312019,3624,3660.24,3953.0592,3992.589792,4192.219282,4192.219282
USA1,'461450439900,IM,S01012019E01312019,800,920,920,929.2,938.492,1060.49596
USA1,'853470846206,IM,S03012019E03312019,15600,15912,16230.24,16392.5424,17376.09494,19113.70444
USA1,'584092875640,CHEM_PET,S09012019E09302019,2560,2636.8,2663.168,2663.168,2743.06304,3154.522496
USA1,'366276447850,CHEM_PET,S07012019E07312019,3840,3878.4,3878.4,3955.968,3955.968,4114.20672
USA1,'504450880270,NONMET_PRO,S02012019E02282019,800,912,921.12,939.5424,967.728672,1093.533399
USA1,'883000879556,CHEM_PET,S01012019E01312019,3720,3906,4140.36,4181.7636,4432.669416,4920.263052
USA1,'315876396640,MO_VEH,S03012019E03312019,800,904,985.36,985.36,1034.628,1117.39824
USA1,'215587342418,COAL,S12012019E12312019,27560,31418.4,34560.24,34905.8424,35603.95925,38452.27599
USA1,'216433396640,MET_ORE,S09012019E09302019,3800,4180,4221.8,4390.672,4522.39216,5110.303141
USA1,'481680481860,MO_VEH,S02012019E02282019,1600,1776,1864.8,1939.392,1939.392,2055.75552
USA1,'731132604163,COAL,S03012019E03312019,32916,35220.12,38389.9308,39157.72942,39940.884,40340.29284
USA1,'380000353279,AG_FOOD,S12012019E12312019,17120,19174.4,20324.864,20934.60992,21981.34042,23300.22084
USA1,'368260416463,AG_FOOD,S06012019E06302019,3800,4180,4556.2,4647.324,4647.324,4972.63668
USA1,'207310380000,MO_VEH,S08012019E08312019,800,824,906.4,906.4,997.04,1046.892
USA1,'513948323130,AG_FOOD,S01012019E01312019,8280,9273.6,9366.336,9740.98944,9838.399334,11215.77524
USA1,'698350672322,OTHER,S10012019E10312019,6160,6776,6911.52,6911.52,7395.3264,8430.672096
USA1,'362140361433,MET_ORE,S10012019E10312019,3840,4032,4273.92,4273.92,4444.8768,4889.36448
USA1,'514736849687,AG_FOOD,S01012019E01312019,25062,28821.3,30262.365,31170.23595,32728.74775,36656.19748
USA1,'382880777572,NONMET_PRO,S05012019E05312019,43471,44340.42,45227.2284,46131.77297,50744.95026,54804.54629
USA1,'566900396640,AG_FOOD,S05012019E05312019,21844,24902.16,27143.3544,27686.22149,29901.11921,31695.18636
USA1,'568312412913,AG_FOOD,S12012019E12312019,5880,6409.2,6986.028,7195.60884,7195.60884,8059.081901
USA1,'285582455110,MO_VEH,S03012019E03312019,4800,5376,5483.52,5757.696,6045.5808,6650.13888
USA1,'380000672700,MO_VEH,S02012019E02282019,5000,5000,5200,5200,5408,5624.32
USA1,'517130576473,AG_FOOD,S01012019E01312019,4320,4924.8,5318.784,5371.97184,5801.729587,6033.798771
USA1,'384020883252,MET_ORE,S11012019E11302019,880,897.6,969.408,1008.18432,1078.757222,1078.757222
USA1,'503970567500,AG_FOOD,S04012019E04302019,7000,8050,8533,8703.66,8964.7698,9054.417498
USA1,'283527396292,MET_ORE,S08012019E08312019,3600,3708,3930.48,4009.0896,4289.725872,4504.212166
USA1,'698350762800,MET_ORE,S08012019E08312019,3400,3400,3706,3780.12,4082.5296,4327.481376
USA1,'380001568372,CHEM_PET,S04012019E04302019,3200,3648,4012.8,4173.312,4340.24448,4470.451814
USA1,'566900524490,OTHER,S07012019E07312019,1400,1582,1597.82,1645.7546,1711.584784,1711.584784
USA1,'472210353250,CHEM_PET,S08012019E08312019,3920,4076.8,4076.8,4158.336,4366.2528,4453.577856
USA1,'387313211640,AG_FOOD,S06012019E06302019,24387,26094.09,27659.7354,29042.72217,31075.71272,33561.76974
USA1,'261004253410,IM,S09012019E09302019,6400,7040,7392,7687.68,7687.68,8379.5712
USA1,'318100318360,MO_VEH,S03012019E03312019,3240,3466.8,3744.144,3856.46832,3856.46832,4319.244518
USA1,'380000318360,FOR_PROD,S01012019E01312019,3520,4012.8,4333.824,4507.17696,4822.679347,4919.132934
USA1,'380000876411,CHEM_PET,S08012019E08312019,800,864,881.28,890.0928,898.993728,988.8931008
USA1,'563560675350,AG_FOOD,S09012019E09302019,25198,25449.98,27231.4786,27503.79339,28053.86925,28895.48533
USA1,'554864877587,AG_FOOD,S04012019E04302019,4160,4284.8,4713.28,4901.8112,5391.99232,5931.191552
USA1,'883000774900,CHEM_PET,S06012019E06302019,1600,1696,1848.64,1848.64,1848.64,1922.5856
USA1,'875640504450,IM,S11012019E11302019,4360,4970.4,5368.032,5475.39264,5639.654419,6485.602582
USA1,'380000141260,CHEM_PET,S03012019E03312019,400,436,475.24,499.002,528.94212,592.4151744
USA1,'879556382867,AG_FOOD,S11012019E11302019,2720,3019.2,3260.736,3325.95072,3525.507763,3948.568695
USA1,'380000488227,CHEM_PET,S02012019E02282019,7680,8832,9538.56,9729.3312,10313.09107,10931.87654
USA1,'384020883737,IM,S06012019E06302019,70320,80868,86528.76,90855.198,90855.198,97215.06186
USA1,'080116845397,CHEM_PET,S09012019E09302019,4280,4622.4,5038.416,5290.3368,5554.85364,5888.144858
USA1,'384020883743,IM,S08012019E08312019,10000,10200,10710,10817.1,11141.613,11921.52591
USA1,'392200566900,AG_FOOD,S11012019E11302019,60740,60740,64384.4,65672.088,68955.6924,77919.93241
USA1,'439900457213,CHEM_PET,S08012019E08312019,4360,4752.4,4990.02,5039.9202,5392.714614,5770.204637
USA1,'384450396640,CHEM_PET,S08012019E08312019,2320,2552,2577.52,2680.6208,2761.039424,2816.260212
USA1,'472798461417,IM,S08012019E08312019,1360,1428,1456.56,1471.1256,1588.815648,1620.591961
USA1,'584092875640,CHEM_PET,S07012019E07312019,560,604.8,628.992,628.992,654.15168,732.6498816
USA1,'384020883737,MET_ORE,S11012019E11302019,2800,3052,3052,3174.08,3332.784,3532.75104
USA1,'509330774900,CHEM_PET,S12012019E12312019,3800,3838,4106.66,4270.9264,4399.054192,4575.01636
USA1,'845200744300,IM,S07012019E07312019,1680,1780.8,1798.608,1870.55232,1889.257843,2002.613314
USA1,'447522418928,NONMET_PRO,S06012019E06302019,3800,3990,3990,4109.7,4397.379,4573.27416
USA1,'380000846209,IM,S06012019E06302019,680,775.2,821.712,854.58048,880.2178944,1003.4484
USA1,'883743384020,IM,S05012019E05312019,8240,9311.2,9869.872,10165.96816,10572.60689,11206.9633
USA1,'846200746422,MO_VEH,S06012019E06302019,1000,1140,1242.6,1267.452,1356.17364,1491.791004
USA1,'581520566900,AG_FOOD,S07012019E07312019,4120,4408.4,4408.4,4496.568,4496.568,4631.46504
USA1,'262400647000,CHEM_PET,S10012019E10312019,3680,3827.2,3942.016,4060.27648,4141.48201,4307.14129
USA1,'384020883213,IM,S01012019E01312019,3000,3390,3423.9,3526.617,3773.48019,3924.419398
USA1,'384020883710,AG_FOOD,S01012019E01312019,3160,3191.6,3223.516,3223.516,3513.63244,3689.314062
USA1,'380000854150,AG_FOOD,S06012019E06302019,3960,4395.6,4483.512,4573.18224,4939.036819,5531.721238
USA1,'621644559197,CHEM_PET,S04012019E04302019,3920,4233.6,4318.272,4404.63744,4536.776563,4582.144329
USA1,'744300774900,AG_FOOD,S09012019E09302019,4320,4665.6,4665.6,4805.568,5238.06912,5814.256723
USA1,'207310456200,AG_FOOD,S03012019E03312019,800,864,881.28,925.344,971.6112,1088.204544
USA1,'668660687467,NONMET_PRO,S11012019E11302019,34788,39658.32,42830.9856,43687.60531,44998.23347,49948.03915
USA1,'797000797148,NONMET_PRO,S04012019E04302019,3280,3542.4,3861.216,3861.216,3977.05248,4096.364054
USA1,'472218464394,MET_ORE,S11012019E11302019,8720,9243.2,9612.928,9901.31584,10099.34216,11513.25006
USA1,'880203883642,NONMET_PRO,S05012019E05312019,28536,28536,29677.44,30270.9888,30573.69869,34854.0165
USA1,'846777567507,FOR_PROD,S04012019E04302019,3960,4276.8,4661.712,4801.56336,5089.657162,5802.209164
USA1,'875640381299,AG_FOOD,S07012019E07312019,1720,1737.2,1737.2,1789.316,1950.35444,2028.368618
USA1,'396640667538,OTHER,S11012019E11302019,3760,3985.6,3985.6,4065.312,4105.96512,4229.144074
USA1,'472600491201,MO_VEH,S01012019E01312019,3200,3584,3727.36,3727.36,3764.6336,4103.450624
USA1,'380000797148,NONMET_PRO,S09012019E09302019,3520,3977.6,4136.704,4302.17216,4431.237325,4519.862071
USA1,'684800380000,FOR_PROD,S04012019E04302019,840,966,1052.94,1063.4694,1095.373482,1161.095891
USA1,'554170883628,AG_FOOD,S11012019E11302019,3480,3932.4,4168.344,4251.71088,4549.330642,4822.29048
USA1,'883735384020,CHEM_PET,S02012019E02282019,1640,1640,1640,1689.2,1739.876,1774.67352
USA1,'207800193186,CHEM_PET,S04012019E04302019,3400,3876,4147.32,4147.32,4437.6324,5103.27726
USA1,'060139587470,AG_FOOD,S05012019E05312019,7680,7756.8,7911.936,7911.936,7991.05536,8949.982003
USA1,'690660698350,OTHER,S06012019E06302019,1080,1101.6,1134.648,1157.34096,1215.208008,1251.664248
USA1,'381299584092,IM,S08012019E08312019,9760,10150.4,10150.4,10251.904,10456.94208,10666.08092
USA1,'476152252250,FOR_PROD,S12012019E12312019,3600,3924,4277.16,4277.16,4448.2464,4893.07104
USA1,'647000421350,CHEM_PET,S01012019E01312019,21440,23155.2,24776.064,26014.8672,27575.75923,29230.30479
USA1,'566900547500,OTHER,S06012019E06302019,1480,1702,1753.06,1788.1212,1966.93332,2202.965318
USA1,'509163846200,AG_FOOD,S04012019E04302019,25194,25949.82,26209.3182,26209.3182,28830.25002,30848.36752
USA1,'284041413314,COAL,S12012019E12312019,50658,51164.58,54746.1006,57483.40563,61507.24402,70733.33063
USA1,'456200880270,CHEM_PET,S09012019E09302019,5280,5808,5982.24,6101.8848,6651.054432,6983.607154
USA1,'567500566900,IM,S01012019E01312019,160,160,174.4,181.376,192.25856,199.9489024
USA1,'647000459370,CHEM_PET,S04012019E04302019,7520,7820.8,8211.84,8622.432,8622.432,9226.00224
USA1,'457210268457,CHEM_PET,S01012019E01312019,3800,4332,4765.2,4860.504,4957.71408,5701.371192
USA1,'875640774900,FOR_PROD,S06012019E06302019,4000,4120,4161.2,4327.648,4673.85984,4720.598438
USA1,'672353881265,CHEM_PET,S12012019E12312019,3520,3731.2,3917.76,4074.4704,4155.959808,4363.757798
USA1,'396640342854,CHEM_PET,S03012019E03312019,3840,4108.8,4273.152,4358.61504,4402.20119,4622.31125
USA1,'777572396640,CHEM_PET,S08012019E08312019,3760,4324,4367.24,4541.9296,4678.187488,4724.969363
USA1,'517130875624,AG_FOOD,S10012019E10312019,8200,8692,8952.76,9131.8152,9953.678568,10849.50964
USA1,'405564203759,FOR_PROD,S10012019E10312019,3000,3390,3491.7,3631.368,3776.62272,4116.518765
USA1,'343100234000,CHEM_PET,S11012019E11302019,14200,14626,14626,15064.78,15064.78,17324.497
USA1,'566900456360,AG_FOOD,S10012019E10312019,4080,4365.6,4540.224,4721.83296,4816.269619,5249.733885
USA1,'479473472645,CHEM_PET,S04012019E04302019,7760,8225.6,8225.6,8554.624,9324.54016,10723.22118
USA1,'315859380037,MO_VEH,S05012019E05312019,1920,1996.8,2036.736,2077.47072,2160.569549,2398.232199
USA1,'876119761560,MET_ORE,S04012019E04302019,2760,2898,3187.8,3315.312,3447.92448,3585.841459
USA1,'708549684800,CHEM_PET,S01012019E01312019,6640,7370.4,7665.216,7665.216,8278.43328,9271.845274
USA1,'744829696900,OTHER,S01012019E01312019,1800,1818,1818,1854.36,1984.1652,2023.848504
USA1,'881579380000,AG_FOOD,S07012019E07312019,4200,4326,4542.3,4769.415,5198.66235,5874.488456
USA1,'424470486160,OTHER,S05012019E05312019,1200,1344,1370.88,1439.424,1511.3952,1526.509152
USA1,'261000380000,IM,S08012019E08312019,11840,13379.2,14181.952,14181.952,14181.952,14749.23008
USA1,'690660880201,OTHER,S01012019E01312019,2080,2267.2,2357.888,2475.7824,2574.813696,2626.30997
USA1,'538350878372,AG_FOOD,S11012019E11302019,23530,26824.2,28701.894,30136.9887,31945.20802,32903.56426
USA1,'380000386232,CHEM_PET,S05012019E05312019,7040,7321.6,7980.544,8219.96032,8302.159923,9298.419114
USA1,'566900206711,AG_FOOD,S03012019E03312019,7848,8397.36,8733.2544,8820.586944,9702.645638,11158.04248
USA1,'698350566900,MO_VEH,S11012019E11302019,4000,4360,4534.4,4579.744,4579.744,4579.744
USA1,'268435357969,COAL,S11012019E11302019,86750,96292.5,100144.2,102147.084,106232.9674,110482.2861
USA1,'396640342212,CHEM_PET,S08012019E08312019,10560,11932.8,12768.096,13023.45792,13674.63082,15178.84021
USA1,'363228285582,MET_ORE,S01012019E01312019,4080,4202.4,4370.496,4545.31584,4818.03479,4962.575834
USA1,'380000792140,CHEM_PET,S04012019E04302019,2600,2860,3088.8,3150.576,3308.1048,3440.428992
USA1,'702435845200,AG_FOOD,S10012019E10312019,3804,4108.32,4313.736,4443.14808,4620.874003,5036.752663
USA1,'443241447850,IM,S08012019E08312019,57840,60732,64983.24,66282.9048,66282.9048,67608.5629
USA1,'380000191040,AG_FOOD,S01012019E01312019,9064,9970.4,10668.328,10668.328,11308.42768,11647.68051
USA1,'584092883734,MET_ORE,S12012019E12312019,1600,1648,1796.32,1832.2464,1905.536256,2038.923794
USA1,'628629667262,NONMET_PRO,S03012019E03312019,66969,72326.52,74496.3156,78221.13138,79003.34269,80583.40955
USA1,'218500380000,CHEM_PET,S05012019E05312019,4000,4160,4243.2,4285.632,4542.76992,5178.757709
USA1,'584092883732,AG_FOOD,S11012019E11302019,880,924,997.92,1017.8784,1028.057184,1089.740615
USA1,'345237253900,AG_FOOD,S11012019E11302019,8560,9758.4,10734.24,11270.952,12285.33768,13022.45794
USA1,'840523566900,FOR_PROD,S07012019E07312019,3400,3672,3892.32,4009.0896,4209.54408,4588.403047
USA1,'396640363250,CHEM_PET,S05012019E05312019,3920,4037.6,4158.728,4200.31528,4200.31528,4284.321586
USA1,'380000384020,MO_VEH,S07012019E07312019,6560,6560,7216,7288.16,7361.0416,8244.366592
USA1,'503290846200,AG_FOOD,S03012019E03312019,25462,29281.3,29574.113,31052.81865,32915.98777,37524.22606
USA1,'504450846209,IM,S11012019E11302019,6080,6627.2,6892.288,7236.9024,7454.009472,7528.549567
USA1,'667595880278,MET_ORE,S06012019E06302019,3440,3680.8,4048.88,4251.324,4591.42992,5280.144408
USA1,'479473476917,CHEM_PET,S01012019E01312019,3880,4074,4318.44,4447.9932,4848.312588,5042.245092
USA1,'722140722127,CHEM_PET,S03012019E03312019,2604,2604,2838.36,2895.1272,3068.834832,3375.718315
USA1,'883737380000,IM,S07012019E07312019,17080,19129.6,19320.896,20093.73184,20897.48111,22778.25441
USA1,'384869351616,NONMET_PRO,S02012019E02282019,9200,9200,10028,10429.12,11159.1584,12163.48266
USA1,'665450439900,CHEM_PET,S10012019E10312019,3800,4370,4719.6,4813.992,5199.11136,5199.11136
USA1,'362435406420,AG_FOOD,S02012019E02282019,24057,26222.13,27795.4578,28351.36696,30335.96264,34886.35704
USA1,'585650587970,OTHER,S06012019E06302019,1280,1369.6,1383.296,1424.79488,1424.79488,1439.042829
USA1,'217757367550,NONMET_PRO,S05012019E05312019,7960,8596.8,9112.608,9294.86016,9759.603168,10637.96745
USA1,'583628674278,AG_FOOD,S06012019E06302019,48590,51505.4,54080.67,55703.0901,56260.121,59073.12705
USA1,'684800875640,FOR_PROD,S10012019E10312019,560,582.4,640.64,659.8592,692.85216,755.2088544
USA1,'653900491200,IM,S01012019E01312019,5200,5824,5998.72,6178.6816,6796.54976,6864.515258
USA1,'080116849118,FOR_PROD,S03012019E03312019,3600,3600,3816,3930.48,4166.3088,4707.928944
USA1,'207310456200,AG_FOOD,S01012019E01312019,1200,1260,1335.6,1402.38,1528.5942,1742.597388
USA1,'632452677173,CHEM_PET,S01012019E01312019,3920,4272.8,4272.8,4400.984,4665.04304,5178.197774
USA1,'846200883628,CHEM_PET,S12012019E12312019,3240,3304.8,3370.896,3505.73184,3681.018432,4085.93046
USA1,'880276698350,OTHER,S11012019E11302019,3600,4068,4352.76,4483.3428,4707.50994,5366.561332
USA1,'286550261004,FOR_PROD,S02012019E02282019,1200,1200,1224,1248.48,1298.4192,1337.371776
USA1,'647000456850,CHEM_PET,S11012019E11302019,4320,4665.6,4945.536,5192.8128,5712.09408,5940.577843
USA1,'343100192529,CHEM_PET,S12012019E12312019,3800,4294,4465.76,4555.0752,4828.379712,5311.217683
USA1,'628630698350,NONMET_PRO,S05012019E05312019,4240,4494.4,4674.176,4861.14304,5347.257344,5614.620211
USA1,'584092883000,CHEM_PET,S12012019E12312019,8240,8652,9257.64,9720.522,10595.36898,11442.9985
USA1,'259889267900,NONMET_PRO,S04012019E04302019,3880,4306.8,4479.072,4703.0256,5079.267648,5333.23103
USA1,'191650359882,CHEM_PET,S07012019E07312019,3200,3456,3628.8,3737.664,3849.79392,4311.76919
USA1,'093768883628,FOR_PROD,S05012019E05312019,4040,4040,4282.4,4496.52,4496.52,4496.52
USA1,'844190380000,FOR_PROD,S02012019E02282019,3400,3672,3818.88,3818.88,4009.824,4531.10112
USA1,'883252380000,IM,S02012019E02282019,3120,3276,3308.76,3441.1104,3716.399232,4199.531132
USA1,'684882684206,CHEM_PET,S07012019E07312019,3760,4324,4756.4,4851.528,5288.16552,5499.692141
USA1,'380000687500,NONMET_PRO,S04012019E04302019,3440,3715.2,3975.264,4054.76928,4257.507744,4768.408673
USA1,'171760212479,OTHER,S07012019E07312019,1200,1248,1285.44,1336.8576,1403.70048,1459.848499
USA1,'392200456122,CHEM_PET,S08012019E08312019,15900,17967,18326.34,19242.657,20782.06956,23483.7386
USA1,'396246208548,CHEM_PET,S11012019E11302019,10360,11499.6,12534.564,12910.60092,13685.23698,15190.61304
USA1,'645968645962,CHEM_PET,S05012019E05312019,51560,54653.6,59025.888,60206.40576,60808.46982,68713.57089
USA1,'501612439930,FOR_PROD,S06012019E06302019,8000,8400,8484,8653.68,9259.4376,10648.35324
USA1,'598180883160,CHEM_PET,S08012019E08312019,12916,13690.96,13827.8696,14380.98438,15819.08282,18191.94525
USA1,'647000472645,CHEM_PET,S12012019E12312019,3600,4140,4222.8,4433.94,4611.2976,5026.314384
USA1,'566900879556,OTHER,S10012019E10312019,1320,1518,1624.26,1656.7452,1756.149912,1931.764903
USA1,'698350566900,MO_VEH,S06012019E06302019,10400,11128,11684.4,12151.776,13123.91808,15092.50579
