Railroad,Origin-Destination SPLC,Commodity Group Name,2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
EAST,'645172619170,CHEM_PET,11840,12905.6,13034.656,14077.42848,14781.2999,15372.5519
EAST,'457250461042,OTHER,1200,1320,1372.8,1400.256,1442.26368,1499.954227
EAST,'381315343689,AG_FOOD,760,836,852.72,886.8288,886.8288,913.433664
EAST,'358642492448,AG_FOOD,3612,3864.84,3942.1368,4257.507744,4470.383131,4693.902288
EAST,'318100396640,MET_ORE,3576,3862.08,3900.7008,4173.749856,4340.69985,4557.734843
EAST,'207800380000,FOR_PROD,3480,3514.8,3514.8,3866.28,3982.2684,4061.913768
EAST,'286326413332,MO_VEH,1880,1917.6,1917.6,2051.832,2113.38696,2176.788569
EAST,'396640495950,AG_FOOD,4000,4120,4326,4628.82,4813.9728,4958.391984
EAST,'178964567500,IM,400,424,428.24,432.5224,449.823296,467.8162278
EAST,'380000369140,CHEM_PET,3960,4237.2,4449.06,4627.0224,4858.37352,5004.124726
EAST,'396640318342,CHEM_PET,3800,4104,4309.2,4481.568,4616.01504,4616.01504
EAST,'645172655950,CHEM_PET,3360,3662.4,3662.4,3735.648,3735.648,3810.36096
EAST,'218500206297,IM,320,329.6,332.896,356.19872,356.19872,366.8846816
EAST,'488975395140,CHEM_PET,15280,15280,15891.2,16050.112,16050.112,16852.6176
EAST,'264600279210,MET_ORE,9080,9443.2,9537.632,9919.13728,10117.52003,10218.69523
EAST,'380000204212,AG_FOOD,3200,3296,3460.8,3530.016,3565.31616,3565.31616
EAST,'463560455410,NONMET_PRO,4600,5014,5014,5465.26,5574.5652,5853.29346
EAST,'497686497592,NONMET_PRO,26655,29320.5,30786.525,32325.85125,32972.36828,33631.81564
EAST,'396640343100,CHEM_PET,3200,3296,3296,3526.72,3597.2544,3705.172032
EAST,'472210414692,CHEM_PET,3800,3876,3992.28,4351.5852,4395.101052,4526.954084
EAST,'376933496488,COAL,129826,133720.78,133720.78,139069.6112,144632.3956,150417.6915
EAST,'452710396295,NONMET_PRO,3840,3993.6,4193.28,4528.7424,4619.317248,4619.317248
EAST,'343100191649,MO_VEH,3440,3543.2,3543.2,3649.496,3758.98088,3909.340115
EAST,'191880380000,CHEM_PET,3920,4194.4,4194.4,4278.288,4406.63664,4538.835739
EAST,'439900456495,IM,26800,27336,27336,27609.36,27885.4536,27885.4536
EAST,'316910467850,AG_FOOD,27996,30235.68,30840.3936,33616.02902,34624.50989,36355.73539
EAST,'424740207310,AG_FOOD,8600,9202,9662.1,9662.1,9758.721,10246.65705
EAST,'491200359900,AG_FOOD,800,840,856.8,856.8,899.64,944.622
EAST,'442307647000,CHEM_PET,2920,3036.8,3097.536,3407.2896,3475.435392,3614.452808
EAST,'315876566900,MO_VEH,3200,3392,3459.84,3667.4304,3740.779008,3815.594588
EAST,'218852428879,MET_ORE,3640,3894.8,4089.54,4171.3308,4213.044108,4255.174549
EAST,'474726461413,OTHER,2000,2100,2100,2310,2402.4,2498.496
EAST,'315907207310,MO_VEH,200,210,212.1,220.584,224.99568,233.9955072
EAST,'286550261004,AG_FOOD,400,440,462,462,485.1,494.802
EAST,'215594342668,NONMET_PRO,47589,51396.12,51396.12,54479.8872,55569.48494,55569.48494
EAST,'234000491200,AG_FOOD,840,865.2,899.808,899.808,899.808,926.80224
EAST,'567257262600,MO_VEH,920,947.6,966.552,976.21752,995.7418704,1015.656708
EAST,'191410381315,IM,19200,20160,21168,21379.68,21807.2736,22025.34634
EAST,'486160271162,FOR_PROD,3920,3959.2,4157.16,4323.4464,4366.680864,4410.347673
EAST,'647000264205,CHEM_PET,4240,4324.8,4411.296,4455.40896,4499.96305,4634.961941
EAST,'456388380639,MO_VEH,560,582.4,611.52,654.3264,680.499456,680.499456
EAST,'567500204212,MET_ORE,1600,1712,1746.24,1885.9392,1885.9392,1885.9392
EAST,'191500498464,AG_FOOD,920,984.4,1023.776,1074.9648,1074.9648,1117.963392
EAST,'435212499149,MO_VEH,1000,1020,1040.4,1061.208,1061.208,1071.82008
EAST,'281432433150,MET_ORE,3280,3575.2,3753.96,4054.2768,4216.447872,4216.447872
EAST,'456388447850,MET_ORE,1680,1680,1696.8,1798.608,1816.59408,1852.925962
EAST,'361524206711,AG_FOOD,8840,9105.2,9378.356,9472.13956,9566.860956,9949.535394
EAST,'472998171760,FOR_PROD,3400,3536,3712.8,3749.928,3937.4244,4055.547132
EAST,'478339414692,FOR_PROD,6200,6386,6641.44,7239.1696,7311.561296,7457.792522
EAST,'458862467850,NONMET_PRO,13584,14670.72,14670.72,15110.8416,15866.38368,16183.71135
EAST,'380000148250,CHEM_PET,840,882,899.64,953.6184,991.763136,991.763136
EAST,'472963447162,NONMET_PRO,3960,3960,3960,4237.2,4237.2,4364.316
EAST,'472600191560,IM,800,832,848.64,874.0992,917.80416,936.1602432
EAST,'396640209420,AG_FOOD,4040,4080.4,4284.42,4284.42,4284.42,4284.42
EAST,'379500447134,COAL,153602,156674.04,159807.5208,161405.596,166247.7639,166247.7639
EAST,'479473471129,CHEM_PET,3880,3957.6,4076.328,4280.1444,4451.350176,4495.863678
EAST,'380000491200,AG_FOOD,9120,9940.8,10338.432,10751.96928,11182.04805,11741.15045
EAST,'345460318383,MO_VEH,160,176,179.52,179.52,181.3152,188.567808
EAST,'396640277614,CHEM_PET,4640,4686.4,4733.264,4780.59664,4780.59664,4924.014539
EAST,'185400173448,MO_VEH,5760,5990.4,6110.208,6599.02464,6862.985626,7068.875194
EAST,'233430191208,AG_FOOD,3880,4035.2,4156.256,4405.63136,4537.800301,4764.690316
EAST,'218852346319,MET_ORE,8040,8361.6,8528.832,8784.69696,8960.390899,9408.410444
EAST,'486160459180,CHEM_PET,3840,4185.6,4311.168,4483.61472,4618.123162,4710.485625
EAST,'567500207310,IM,400,416,424.32,466.752,476.08704,499.891392
EAST,'279216201120,OTHER,1200,1260,1297.8,1401.624,1457.68896,1486.842739
EAST,'396640288230,CHEM_PET,3600,3888,3965.76,4045.0752,4085.525952,4126.381212
EAST,'273924232427,COAL,60416,61020.16,61020.16,67122.176,67122.176,70478.2848
EAST,'318360568372,MET_ORE,2800,2800,2800,2968,2968,2968
EAST,'368700191410,AG_FOOD,2640,2640,2692.8,2935.152,2964.50352,3023.79359
EAST,'198543396640,CHEM_PET,3480,3688.8,3873.24,4144.3668,4268.697804,4396.758738
EAST,'375690455330,AG_FOOD,3696,4028.64,4068.9264,4190.994192,4190.994192,4358.63396
EAST,'396640143470,FOR_PROD,3600,3852,4006.08,4406.688,4582.95552,4720.444186
EAST,'380000442329,CHEM_PET,6492,6946.44,7224.2976,7296.540576,7515.436793,7816.054265
EAST,'447850445667,CHEM_PET,18040,19483.2,19872.864,20071.59264,20272.30857,21285.92399
EAST,'353100261004,CHEM_PET,400,416,432.64,458.5984,481.52832,495.9741696
EAST,'656140609300,FOR_PROD,3320,3320,3419.6,3419.6,3453.796,3453.796
EAST,'380000283365,AG_FOOD,3960,4237.2,4449.06,4716.0036,4904.643744,4904.643744
EAST,'218500648115,CHEM_PET,2840,2982,3131.1,3162.411,3194.03511,3257.915812
EAST,'348974455450,MO_VEH,1600,1664,1664,1730.56,1799.7824,1835.778048
EAST,'346319359430,MET_ORE,3840,3916.8,4034.304,4155.33312,4238.439782,4365.592976
EAST,'318100445662,MO_VEH,1720,1806,1806,1986.6,1986.6,2066.064
EAST,'459980236381,MO_VEH,1000,1010,1040.3,1071.509,1071.509,1125.08445
EAST,'185400201160,CHEM_PET,3840,4108.8,4273.152,4401.34656,4401.34656,4401.34656
EAST,'219986414977,COAL,51672,52705.44,53232.4944,56958.76901,57528.3567,58103.64027
EAST,'461446439900,IM,9280,10208,10412.16,11245.1328,11807.38944,12161.61112
EAST,'185400456373,MO_VEH,840,907.2,925.344,925.344,925.344,934.59744
EAST,'173360380000,IM,8000,8320,8320,8486.4,8740.992,8915.81184
EAST,'218786198546,CHEM_PET,5720,6063.2,6305.728,6873.24352,7148.173261,7434.100191
EAST,'354600209741,AG_FOOD,1760,1760,1848,1921.92,1960.3584,2019.169152
EAST,'363400193591,CHEM_PET,8080,8241.6,8653.68,8826.7536,8915.021136,9360.772193
EAST,'359900380000,IM,9720,10594.8,10912.644,11567.40264,11914.42472,11914.42472
EAST,'469880461450,CHEM_PET,3880,3880,3880,3957.6,3957.6,3997.176
EAST,'387616496984,AG_FOOD,8160,8160,8568,9424.8,9519.048,9804.61944
EAST,'396640499149,MO_VEH,4120,4367.2,4454.544,4454.544,4632.72576,4864.362048
EAST,'380000145460,IM,160,172.8,176.256,181.54368,188.8054272,196.3576443
EAST,'456360443650,OTHER,1200,1320,1386,1427.58,1441.8558,1441.8558
EAST,'380000218309,AG_FOOD,3840,3993.6,4033.536,4114.20672,4196.490854,4196.490854
EAST,'318322396640,MO_VEH,1200,1260,1272.6,1272.6,1323.504,1323.504
EAST,'472840472600,MO_VEH,16800,17640,17816.4,18885.384,18885.384,19074.23784
EAST,'439900422940,AG_FOOD,3960,4118.4,4283.136,4668.61824,4902.049152,5000.090135
EAST,'341800207800,IM,2240,2464,2513.28,2714.3424,2795.772672,2823.730399
EAST,'647000409160,CHEM_PET,3280,3542.4,3648.672,3867.59232,3983.62009,4063.292491
EAST,'447850434300,IM,3480,3758.4,3946.32,4025.2464,4146.003792,4228.923868
EAST,'411138457210,FOR_PROD,7360,7507.2,7807.488,8275.93728,8275.93728,8275.93728
EAST,'191478353100,IM,4400,4752,4847.04,5234.8032,5234.8032,5339.499264
EAST,'473352318100,OTHER,3600,3672,3855.6,4048.38,4250.799,4420.83096
EAST,'318378173448,MO_VEH,6800,6868,6868,7554.8,7781.444,7781.444
EAST,'381315191410,CHEM_PET,3080,3326.4,3359.664,3695.6304,3843.455616,3997.193841
EAST,'369140353279,AG_FOOD,4360,4360,4403.6,4447.636,4492.11236,4581.954607
EAST,'276632197176,FOR_PROD,2880,2880,2880,2995.2,3085.056,3208.45824
EAST,'479962456122,MET_ORE,3600,3636,3708.72,3894.156,3933.09756,4051.090487
EAST,'359430378680,MET_ORE,127480,130029.6,132630.192,136609.0978,140707.3707,147742.7393
EAST,'447850443241,MO_VEH,1000,1000,1030,1040.3,1050.703,1061.21003
EAST,'253258239418,NONMET_PRO,22503,23853.18,24330.2436,24816.84847,24816.84847,25065.01695
EAST,'365115395650,MO_VEH,9200,9476,9760.28,10541.1024,10751.92445,11289.52067
EAST,'257138256804,NONMET_PRO,27372,29835.48,31327.254,34459.9794,35493.77878,36558.59215
EAST,'362686414650,AG_FOOD,4280,4622.4,4761.072,5189.56848,5241.464165,5451.122731
EAST,'380000206149,CHEM_PET,4000,4400,4444,4488.44,4667.9776,4714.657376
EAST,'218500380000,MET_ORE,3600,3636,3636,3636,3708.72,3819.9816
EAST,'366276341800,CHEM_PET,7640,8404,8404,8824.2,8824.2,8824.2
EAST,'566900351210,AG_FOOD,3800,3838,3838,3953.14,4071.7342,4153.168884
EAST,'208730363216,MET_ORE,3920,3920,3998.4,4358.256,4358.256,4445.42112
EAST,'206297380000,FOR_PROD,400,432,444.96,480.5568,494.973504,509.8227091
EAST,'191560567500,IM,2160,2289.6,2312.496,2312.496,2381.87088,2405.689589
EAST,'445667318319,CHEM_PET,4280,4408.4,4584.736,4905.66752,5101.894221,5356.988932
EAST,'357160451960,AG_FOOD,27402,28772.1,29059.821,31675.20489,33258.96513,34921.91339
EAST,'218786204464,CHEM_PET,5520,6072,6314.88,6378.0288,6569.369664,6897.838147
EAST,'368252458940,AG_FOOD,28425,30130.5,30431.805,31344.75915,32285.10192,32607.95294
EAST,'191478341949,IM,3200,3488,3627.52,3917.7216,3917.7216,3996.076032
EAST,'380000353100,CHEM_PET,5240,5397.2,5397.2,5559.116,5781.48064,5839.295446
EAST,'286557380000,AG_FOOD,1200,1296,1360.8,1442.448,1514.5704,1590.29892
EAST,'286516343100,MO_VEH,960,998.4,1048.32,1079.7696,1090.567296,1145.095661
EAST,'191560439790,IM,7120,7120,7262.4,7843.392,8000.25984,8080.262438
EAST,'647000468460,AG_FOOD,14960,16456,16456,16620.56,17451.588,18324.1674
EAST,'479947566900,CHEM_PET,3600,3924,4120.2,4367.412,4367.412,4498.43436
EAST,'261121412750,IM,2400,2592,2592,2592,2669.76,2669.76
EAST,'170111416629,FOR_PROD,3520,3625.6,3770.624,4034.56768,4115.259034,4156.411624
EAST,'645523661152,MET_ORE,3880,4035.2,4075.552,4320.08512,4406.486822,4406.486822
EAST,'403896433113,CHEM_PET,3920,3998.4,4198.32,4240.3032,4452.31836,4674.934278
EAST,'253297233430,NONMET_PRO,3920,3959.2,4117.568,4364.62208,4539.206963,4720.775242
EAST,'319300647000,CHEM_PET,760,805.6,829.768,887.85176,932.244348,941.5667915
EAST,'566790566900,MO_VEH,240,264,269.28,296.208,302.13216,308.1748032
EAST,'183436380000,OTHER,3040,3192,3192,3351.6,3385.116,3452.81832
EAST,'471340439900,CHEM_PET,3960,4316.4,4359.564,4577.5422,4577.5422,4714.868466
EAST,'433117236381,MO_VEH,3000,3210,3274.2,3568.878,3568.878,3604.56678
EAST,'363400466390,CHEM_PET,7872,8265.6,8348.256,8765.6688,9028.638864,9209.211641
EAST,'372114396640,AG_FOOD,27063,27333.63,27880.3026,29553.12076,29848.65197,30147.13849
EAST,'272997444631,CHEM_PET,3840,3955.2,4073.856,4318.28736,4404.653107,4492.746169
EAST,'341800261004,CHEM_PET,800,856,890.24,979.264,989.05664,1008.837773
EAST,'187366472618,MET_ORE,4200,4494,4494,4628.82,4675.1082,4862.112528
EAST,'359430234000,CHEM_PET,10824,10824,11148.72,11371.6944,11712.84523,11712.84523
EAST,'363764455330,AG_FOOD,9852,10738.68,11060.8404,11724.49082,11958.98064,12317.75006
EAST,'647000412750,CHEM_PET,14960,15708,16493.4,17977.806,17977.806,17977.806
EAST,'427910439900,CHEM_PET,3600,3708,3856.32,4203.3888,4413.55824,4590.10057
EAST,'380639456201,FOR_PROD,3360,3360,3360,3628.8,3701.376,3701.376
EAST,'381315497800,AG_FOOD,4200,4410,4586.4,4861.584,5007.43152,5157.654466
EAST,'191821353100,CHEM_PET,1600,1712,1763.36,1939.696,1939.696,1939.696
EAST,'581330602791,AG_FOOD,10920,11466,11466,12612.6,12612.6,12738.726
EAST,'567500436634,OTHER,1960,2058,2140.32,2247.336,2247.336,2314.75608
EAST,'396640365730,CHEM_PET,4200,4284,4326.84,4456.6452,4590.344556,4682.151447
EAST,'380000417500,FOR_PROD,2000,2000,2080,2080,2163.2,2271.36
EAST,'479479472840,MET_ORE,23440,25315.2,26327.808,27380.92032,28476.15713,29045.68028
EAST,'439900434300,MO_VEH,8160,8812.8,9077.184,9167.95584,9534.674074,9630.020814
EAST,'491200456200,FOR_PROD,1600,1680,1680,1764,1816.92,1889.5968
EAST,'472600491201,MO_VEH,2400,2424,2448.24,2644.0992,2723.422176,2859.593285
EAST,'413322412713,CHEM_PET,3720,3943.2,4100.928,4429.00224,4473.292262,4607.49103
EAST,'217110342418,COAL,44000,46640,48505.6,49960.768,51459.59104,51459.59104
EAST,'403896647000,CHEM_PET,3800,4104,4227.12,4565.2896,4656.595392,4656.595392
EAST,'456388380639,CHEM_PET,3640,3749.2,3861.676,3900.29276,4095.307398,4136.260472
EAST,'191808396246,CHEM_PET,7640,8174.8,8583.54,8669.3754,8842.762908,8931.190537
EAST,'363400346650,CHEM_PET,10244,11268.4,11268.4,11493.768,11838.58104,11956.96685
EAST,'396640219264,CHEM_PET,3040,3161.6,3224.832,3547.3152,3724.68096,3910.915008
EAST,'453954368700,FOR_PROD,3400,3502,3677.1,3677.1,3860.955,4015.3932
EAST,'566900318342,MO_VEH,27120,28747.2,30184.56,32297.4792,32620.45399,33272.86307
EAST,'341220359430,MET_ORE,72276,72998.76,75918.7104,79714.64592,80511.79238,83732.26407
EAST,'191410396640,CHEM_PET,880,906.4,933.592,970.93568,1019.482464,1039.872113
EAST,'380000212410,FOR_PROD,3320,3353.2,3520.86,3520.86,3520.86,3520.86
EAST,'359900498464,MET_ORE,920,984.4,994.244,1014.12888,1024.270169,1075.483677
EAST,'353100381315,IM,600,630,648.9,674.856,708.5988,744.02874
EAST,'343100201726,CHEM_PET,4200,4284,4412.52,4853.772,5096.4606,5351.28363
EAST,'403896567500,CHEM_PET,3960,4356,4443.12,4443.12,4487.5512,4487.5512
EAST,'380000141260,IM,18400,18952,19710.08,21089.7856,21933.37702,22591.37833
EAST,'392200207800,CHEM_PET,68196,68877.96,68877.96,73699.4172,77384.38806,77384.38806
EAST,'472985486145,NONMET_PRO,26814,28154.7,28717.794,30440.86164,31354.08749,31354.08749
EAST,'207310456200,AG_FOOD,400,400,404,408.04,408.04,412.1204
EAST,'381315491202,CHEM_PET,4040,4444,4621.76,4945.2832,5093.641696,5195.51453
EAST,'318342262600,MO_VEH,1440,1512,1557.36,1604.0808,1636.162416,1636.162416
EAST,'359814261121,IM,2720,2774.4,2774.4,2857.632,3000.5136,3030.518736
EAST,'380000359900,IM,28800,29088,29960.64,30559.8528,30865.45133,31791.41487
EAST,'396640209740,IM,1760,1848,1848,1921.92,2018.016,2018.016
EAST,'216644381411,OTHER,1200,1260,1285.2,1388.016,1457.4168,1501.139304
EAST,'261107380639,CHEM_PET,320,336,342.72,342.72,353.0016,370.65168
EAST,'353100380000,MO_VEH,2000,2140,2182.8,2226.456,2337.7788,2337.7788
EAST,'261121341949,IM,800,816,840.48,865.6944,874.351344,909.3253978
EAST,'380000403894,CHEM_PET,4200,4620,4666.2,4759.524,4759.524,4949.90496
EAST,'392200406850,AG_FOOD,3760,3910.4,3910.4,4223.232,4434.3936,4611.769344
EAST,'218852346319,MET_ORE,3600,3852,4006.08,4086.2016,4167.925632,4209.604888
EAST,'647000492270,CHEM_PET,3840,3993.6,4033.536,4315.88352,4488.518861,4623.174427
EAST,'343689148250,FOR_PROD,840,915.6,915.6,952.224,952.224,952.224
EAST,'380000257500,AG_FOOD,4120,4449.6,4538.592,4720.13568,4956.142464,5005.703889
EAST,'365730365115,MO_VEH,3080,3234,3331.02,3364.3302,3364.3302,3431.616804
EAST,'465322465590,FOR_PROD,360,370.8,374.508,389.48832,393.3832032,401.2508673
EAST,'380000231112,AG_FOOD,16680,17680.8,17857.608,18214.76016,18943.35057,19890.51809
EAST,'647000417500,AG_FOOD,3760,3910.4,4105.92,4270.1568,4312.858368,4442.244119
EAST,'456200472600,FOR_PROD,2720,2828.8,2857.088,2857.088,2914.22976,3001.656653
EAST,'318378145574,MO_VEH,10000,10800,11016,11016,11016,11566.8
EAST,'359900294760,CHEM_PET,3920,4037.6,4118.352,4200.71904,4242.72623,4454.862542
EAST,'456388380639,FOR_PROD,4080,4447.2,4447.2,4580.616,4626.42216,4765.214825
EAST,'284041414942,COAL,26620,26620,27951,28230.51,29077.4253,29368.19955
EAST,'318100380000,AG_FOOD,400,408,416.16,453.6144,467.222832,485.9117453
EAST,'218786204464,CHEM_PET,3000,3150,3244.5,3439.17,3611.1285,3611.1285
EAST,'381315341800,CHEM_PET,720,720,741.6,793.512,833.1876,841.519476
EAST,'380000491307,NONMET_PRO,3640,3640,3640,4004,4124.12,4165.3612
EAST,'286557380000,IM,6560,6953.6,7162.208,7377.07424,7377.07424,7524.615725
EAST,'191650359820,MO_VEH,1000,1030,1081.5,1168.02,1203.0606,1227.121812
EAST,'277370380000,CHEM_PET,3720,4017.6,4218.48,4555.9584,4692.637152,4880.342638
EAST,'349155472600,MO_VEH,1600,1744,1778.88,1938.9792,2016.538368,2016.538368
EAST,'363505361433,MET_ORE,3880,3880,4035.2,4196.608,4406.4384,4538.631552
EAST,'173360380000,FOR_PROD,6400,6976,7045.76,7679.8784,7833.475968,7990.145487
EAST,'652782668200,FOR_PROD,7000,7070,7423.5,7943.145,8102.0079,8183.027979
EAST,'396640217739,CHEM_PET,3560,3738,3812.76,3927.1428,3927.1428,4044.957084
EAST,'491200359900,CHEM_PET,2720,2883.2,2998.528,3058.49856,3211.423488,3275.651958
EAST,'318200359430,MET_ORE,37680,38810.4,39974.712,40374.45912,42393.18208,44088.90936
EAST,'452770445954,NONMET_PRO,4000,4120,4202.4,4580.616,4718.03448,4718.03448
EAST,'447523407716,NONMET_PRO,4160,4243.2,4328.064,4587.74784,4725.380275,4914.395486
EAST,'204171344200,NONMET_PRO,8400,9072,9344.16,10278.576,10792.5048,11008.3549
EAST,'286550261004,IM,14960,15408.8,15871.064,17458.1704,17632.7521,18338.06219
EAST,'380000261121,CHEM_PET,400,404,412.08,412.08,420.3216,420.3216
EAST,'647000419140,CHEM_PET,7800,8034,8034,8757.06,8844.6306,9198.415824
EAST,'393317392200,AG_FOOD,27018,27018,28368.9,30071.034,30672.45468,31592.62832
EAST,'348974455450,MO_VEH,800,832,832,915.2,924.352,961.32608
EAST,'359430234000,MET_ORE,4120,4326,4542.3,4951.107,4951.107,5149.15128
EAST,'392200318342,AG_FOOD,4240,4494.4,4539.344,4947.88496,5145.800358,5197.258362
EAST,'262400380669,FOR_PROD,3000,3150,3307.5,3340.575,3340.575,3373.98075
EAST,'261004380000,MET_ORE,800,856,864.56,916.4336,943.926608,953.3658741
EAST,'472610348540,MET_ORE,3600,3708,3782.16,3971.268,4130.11872,4336.624656
EAST,'353100380000,AG_FOOD,6400,6400,6464,6528.64,6855.072,6855.072
EAST,'396640368700,CHEM_PET,11520,12672,13178.88,13178.88,13310.6688,13709.98886
EAST,'387292451960,AG_FOOD,41451,42694.53,43975.3659,48372.90249,48372.90249,48856.63151
EAST,'463793461413,FOR_PROD,2000,2200,2310,2356.2,2356.2,2426.886
EAST,'271252218172,NONMET_PRO,17040,17210.4,18070.92,18070.92,18070.92,18974.466
EAST,'380000218500,MET_ORE,3640,3858.4,3974.152,4252.34264,4294.866066,4337.814727
EAST,'656526567500,FOR_PROD,7360,8096,8176.96,8340.4992,8340.4992,8590.714176
EAST,'459228461450,CHEM_PET,3600,3744,3893.76,4010.5728,4211.10144,4421.656512
EAST,'315859380037,MO_VEH,960,1008,1048.32,1079.7696,1112.162688,1156.649196
EAST,'566900468190,AG_FOOD,4480,4748.8,4891.264,5233.65248,5390.662054,5552.381916
EAST,'380000491200,IM,16800,16968,17137.68,17994.564,18534.40092,19275.77696
EAST,'353100234000,IM,400,404,416.12,428.6036,428.6036,445.747744
EAST,'380000286557,IM,11600,12180,12423.6,12672.072,12925.51344,13054.76857
EAST,'268435261020,COAL,21213,22910.04,24055.542,24777.20826,24777.20826,25768.29659
EAST,'168142344192,OTHER,8560,8560,8645.6,9510.16,9795.4648,9893.419448
EAST,'278826363510,COAL,98103,103989.18,109188.639,115739.9573,115739.9573,116897.3569
EAST,'396640193176,CHEM_PET,4000,4040,4242,4411.68,4499.9136,4679.910144
EAST,'141260380000,IM,13600,13872,14426.88,14859.6864,14859.6864,15008.28326
EAST,'363188421770,CHEM_PET,5952,6547.2,6547.2,6940.032,7217.63328,7289.809613
EAST,'262400496680,CHEM_PET,3840,4108.8,4149.888,4232.88576,4359.872333,4490.668503
EAST,'207310380000,MO_VEH,800,856,881.68,952.2144,971.258688,971.258688
EAST,'267125419140,NONMET_PRO,4000,4280,4494,4898.46,4996.4292,5146.322076
EAST,'185400380000,IM,15240,16764,17434.56,19178.016,19945.13664,20344.03937
EAST,'421350439900,CHEM_PET,10720,10827.2,11152.016,11486.57648,11486.57648,11601.44224
EAST,'566900684421,AG_FOOD,8240,8404.8,8488.848,8658.62496,8831.797459,8920.115434
EAST,'347527191808,CHEM_PET,5840,6073.6,6134.336,6318.36608,6381.549741,6572.996233
EAST,'318100191651,CHEM_PET,120,124.8,129.792,137.57952,143.0827008,150.2368358
EAST,'494942461417,FOR_PROD,2600,2704,2704,2839.2,2867.592,2867.592
EAST,'479479380000,MET_ORE,4040,4282.4,4325.224,4584.73744,4584.73744,4768.126938
EAST,'170111204762,MET_ORE,3880,4229.2,4313.784,4443.19752,4620.925421,4851.971692
EAST,'442178479800,FOR_PROD,3000,3180,3211.8,3276.036,3407.07744,3543.360538
EAST,'412750191560,IM,2000,2000,2000,2000,2100,2121
EAST,'359814461417,MO_VEH,1200,1212,1260.48,1373.9232,1442.61936,1514.750328
